      20.010	 50
      20.020	 10
      50.020	 53
      50.030	 20
      50.030	 27
      70.050	 51
      70.060	 18
     106.338	  8
     106.820	  8
     107.162	  8
     107.570	  8
     108.212	  8
     108.374	  8
     108.608	  8
     108.880	  8
     109.410	  8
     109.688	  8
     109.936	  8
     123.844	  8
     124.068	  8
     124.456	  8
     124.954	  8
     125.400	  8
     125.658	  8
     125.902	  8
     126.520	  8
     126.726	  8
     127.334	  8
     127.910	  8
     128.694	  8
     128.764	  8
     130.060	 53
     130.682	  8
     130.682	 20
     130.682	 27
     130.692	 28
     130.692	 19
     130.792	 29
     130.810	  8
     130.962	  9
     132.770	  8
     150.812	 51
     150.822	 18
     163.348	  8
     163.544	  8
     179.326	  6
     191.402	  8
     191.792	  8
     193.446	  8
     193.858	  8
     194.148	  8
     195.290	  8
     195.722	  8
     196.722	  8
     197.016	  8
     204.474	  8
     205.284	  8
     206.406	  8
     206.784	  8
     207.180	  8
     207.374	  8
     207.588	  8
     207.912	  8
     207.962	  8
     208.380	  8
     208.680	  8
     208.962	  8
     209.138	  8
     209.496	  8
     209.602	  8
     209.936	  8
     210.136	  8
     210.660	  8
     210.822	 53
     211.694	  8
     211.694	 20
     211.694	 27
     211.704	 28
     211.704	 19
     211.804	 29
     211.974	  9
     213.436	  8
     231.824	 50
     231.834	 10
     261.834	 53
     261.844	 20
     261.844	 27
     281.864	 52
     281.874	 17
     286.748	  8
     326.632	  8
     331.240	  8
     331.484	  8
     332.154	  8
     337.742	  8
     338.590	  8
     354.230	  8
     354.530	  8
     354.986	  8
     355.246	  8
     355.498	  8
     355.760	  8
     356.000	  8
     356.706	  8
     357.192	  8
     358.154	  8
     359.338	  8
     359.674	  8
     359.918	  8
     360.398	  8
     360.724	  8
     362.096	  8
     362.634	  8
     362.934	  8
     363.214	  8
     363.482	  8
     364.154	  8
     365.472	  8
     365.578	  8
     365.882	  8
     366.150	  8
     366.722	  8
     367.172	  8
     368.406	  8
     368.708	  8
     369.036	  8
     369.326	  8
     369.746	  8
     369.988	  8
     370.770	  8
     371.000	  8
     379.578	  8
     379.792	  8
     381.920	  8
     385.642	  8
     386.022	  8
     386.358	  8
     386.564	  8
     386.794	  8
     387.092	  8
     387.408	  8
     387.800	  8
     388.076	  8
     388.390	  8
     388.586	  8
     388.952	  8
     389.190	  8
     389.580	  8
     390.500	  8
     391.216	  8
     391.440	  8
     391.740	  8
     391.848	  8
     392.024	  8
     392.522	  8
     392.790	  8
     393.140	  8
     393.608	  8
     393.772	  8
     393.954	  8
     394.486	  8
     394.790	  8
     395.122	  8
     395.396	  8
     395.868	  8
     396.062	  8
     397.396	  8
     397.646	  8
     397.898	  8
     398.364	  8
     398.726	  8
     399.070	  8
     399.348	  8
     399.768	  8
     400.090	  8
     400.462	  8
     400.824	  8
     401.074	  8
     401.320	  8
     401.578	  8
     401.808	  8
     401.874	 53
     401.980	  8
     401.980	 20
     401.980	 27
     401.990	 28
     401.990	 19
     402.090	 29
     402.174	  8
     402.260	  9
     404.750	  8
     405.086	  8
     422.110	 52
     422.120	 17
     484.810	  8
     485.100	  8
     485.248	  8
     485.464	  8
     485.630	  8
     485.892	  8
     486.340	  8
     486.654	  8
     486.874	  8
     487.276	  8
     487.612	  8
     487.794	  8
     487.930	  8
     488.248	  8
     488.524	  8
     488.968	  8
     489.800	  8
     489.824	  8
     490.100	  8
     490.288	  8
     490.736	  8
     491.546	  8
     492.008	  8
     492.314	  8
     493.226	  8
     493.544	  8
     493.898	  8
     494.506	  8
     494.836	  8
     495.230	  8
     496.416	  8
     497.122	  8
     497.472	  8
     498.010	  8
     498.416	  8
     498.952	  8
     505.394	  8
     505.750	  8
     505.994	  8
     506.194	  8
     506.670	  8
     506.814	  8
     507.182	  8
     507.480	  8
     507.896	  8
     507.958	  8
     508.638	  8
     509.338	  8
     509.674	  8
     510.046	  8
     510.192	  8
     510.356	  8
     510.564	  8
     510.612	  8
     511.304	  8
     511.666	  8
     511.850	  8
     512.128	  8
     512.684	  8
     512.944	  8
     513.812	  8
     514.224	  8
     514.492	  8
     514.864	  8
     515.094	  8
     515.384	  8
     515.868	  8
     516.952	  8
     517.128	  8
     517.332	  8
     517.474	  8
     518.506	  8
     518.712	  8
     518.976	  8
     519.146	  8
     519.294	  8
     519.644	  8
     520.102	  8
     520.340	  8
     521.134	  8
     521.630	  8
     521.964	  8
     522.496	  8
     523.010	  8
     523.256	  8
     524.218	  8
     524.708	  8
     525.208	  8
     525.480	  8
     527.070	  8
     527.518	  8
     527.610	  8
     527.790	  8
     527.968	  8
     528.322	  8
     529.544	  8
     529.832	  8
     530.212	  8
     530.332	  8
     530.432	  8
     530.668	  8
     531.038	  8
     531.632	  8
     531.870	  8
     532.026	  8
     532.214	  8
     532.896	  8
     533.142	  8
     533.900	  8
     534.036	  8
     534.460	  8
     534.780	  8
     535.826	  8
     536.810	  8
     537.632	  8
     537.860	  8
     538.150	  8
     538.292	  8
     538.752	  8
     539.668	  8
     540.064	  8
     540.370	  8
     541.130	  8
     541.362	  8
     541.686	  8
     541.882	  8
     542.120	 53
     542.164	  8
     542.164	 20
     542.164	 27
     542.174	 28
     542.174	 19
     542.274	 29
     542.444	  9
     543.330	  8
     543.714	  8
     543.928	  8
     544.402	  8
     562.294	 51
     562.304	 18
     590.254	  8
     590.712	  8
     606.372	  8
     607.242	  8
     607.570	  8
     607.906	  8
     608.266	  8
     608.582	  8
     608.856	  8
     609.706	  8
     610.134	  8
     610.414	  8
     610.788	  8
     611.004	  8
     611.606	  8
     611.878	  8
     612.330	  8
     612.636	  8
     613.230	  8
     613.372	  8
     613.718	  8
     613.996	  8
     614.474	  8
     614.638	  8
     614.912	  8
     615.156	  8
     615.620	  8
     616.230	  8
     617.064	  8
     617.794	  8
     618.196	  8
     618.380	  8
     618.986	  8
     620.860	  8
     621.018	  8
     621.452	  8
     621.882	  8
     622.110	  8
     622.304	 53
     622.370	  8
     622.370	 20
     622.370	 27
     622.380	 28
     622.380	 19
     622.480	 29
     622.650	  9
     625.018	  8
     625.148	  8
     625.592	  8
     625.800	  8
     642.500	 51
     642.510	 18
     660.962	  7
     661.122	  7
     661.240	  7
     661.374	  7
     661.516	  7
     661.664	  7
     661.812	  7
     661.980	  7
     662.444	  7
     662.570	  7
     662.716	  7
     662.856	  7
     662.998	  7
     663.138	  7
     663.274	  7
     663.424	  7
     663.560	  7
     663.708	  7
     663.858	  7
     664.002	  7
     664.142	  7
     664.288	  7
     664.436	  7
     664.592	  7
     664.742	  7
     664.898	  7
     665.044	  7
     665.202	  7
     665.348	  7
     665.502	  7
     665.658	  7
     665.802	  7
     665.952	  7
     666.106	  7
     666.256	  7
     666.410	  7
     666.558	  7
     666.716	  7
     666.862	  7
     667.018	  7
     667.184	  7
     667.328	  7
     667.478	  7
     667.632	  7
     667.792	  7
     667.948	  7
     668.108	  7
     668.262	  7
     668.578	  7
     668.740	  7
     668.894	  7
     669.056	  7
     669.202	  7
     669.356	  7
     669.498	  7
     669.656	  7
     669.826	  7
     669.974	  7
     670.120	  7
     670.284	  7
     670.432	  7
     670.902	  7
     671.056	  7
     671.212	  7
     671.374	  7
     671.530	  7
     671.674	  7
     671.846	  7
     671.982	  7
     672.136	  7
     672.436	  7
     672.600	  7
     672.762	  7
     672.916	  7
     673.074	  7
     673.226	  7
     673.384	  7
     673.532	  7
     673.692	  7
     673.872	  7
     674.026	  7
     674.176	  7
     674.348	  7
     674.488	  7
     674.650	  7
     674.814	  7
     674.954	  7
     675.154	  7
     675.294	  7
     675.442	  7
     675.606	  7
     675.756	  7
     675.912	  7
     676.072	  7
     676.236	  7
     676.396	  7
     676.870	  7
     677.028	  7
     677.182	  7
     677.352	  7
     677.502	  7
     677.664	  7
     677.820	  7
     677.996	  7
     678.144	  7
     678.292	  7
     678.446	  7
     678.598	  7
     678.764	  7
     678.918	  7
     679.076	  7
     679.236	  7
     679.428	  7
     679.562	  7
     679.716	  7
     680.026	  7
     680.190	  7
     680.348	  7
     680.500	  7
     680.658	  7
     680.828	  7
     680.962	  7
     681.126	  7
     681.292	  7
     681.452	  7
     681.600	  7
     681.768	  7
     681.918	  7
     682.102	  7
     683.036	  7
     683.204	  7
     683.360	  7
     683.534	  7
     685.116	  7
     685.278	  7
     685.428	  7
     685.594	  7
     685.762	  7
     685.918	  7
     686.078	  7
     686.230	  7
     686.392	  7
     686.546	  7
     687.030	  7
     687.178	  7
     687.338	  7
     687.496	  7
     687.640	  7
     688.288	  7
     688.452	  7
     689.156	  7
     690.880	  8
     691.004	  8
     691.792	  8
     692.058	  8
     692.344	  8
     692.824	  8
     693.056	  8
     693.566	  8
     693.926	  8
     694.174	  8
     694.622	  8
     694.934	  8
     695.372	  8
     695.792	  8
     696.070	  8
     696.442	  8
     696.902	  8
     697.184	  8
     697.382	  8
     697.780	  8
     698.100	  8
     698.248	  8
     698.492	  8
     698.936	  8
     699.476	  8
     699.552	  8
     699.974	  8
     700.198	  8
     700.522	  8
     700.712	  8
     701.004	  8
     701.670	  8
     702.034	  8
     702.298	  8
     702.510	 53
     702.830	  8
     702.830	 20
     702.830	 27
     702.840	 28
     702.840	 19
     702.940	 29
     703.110	  9
     704.158	  8
     706.444	  8
     706.666	  8
     722.960	  8
     722.960	 52
     722.970	 17
     724.004	  8
     820.616	  8
     821.018	  8
     842.970	 53
     849.588	  8
     849.588	 20
     849.588	 27
     849.598	 28
     849.598	 19
     849.698	 29
     849.868	  9
     851.486	  8
     869.718	 50
     869.728	 10
     899.728	 53
     899.738	 20
     899.738	 27
