      20.010	 51
      20.020	 17
      79.876	  8
      80.020	 53
      80.030	 20
      80.030	 27
      99.786	  8
     100.050	 51
     100.060	 17
     105.582	  7
     105.664	  7
     105.914	  7
     109.180	  7
     114.234	  8
     114.280	  8
     118.522	  8
     118.828	  8
     119.090	  8
     121.810	  8
     121.864	  8
     122.060	  8
     122.660	  8
     125.372	  7
     125.852	  7
     126.684	  7
     128.458	  8
     128.900	  8
     129.242	  8
     143.588	  8
     143.650	  8
     149.824	  8
     149.984	  8
     150.432	  8
     150.832	  8
     151.102	  8
     151.162	  8
     154.976	  8
     155.052	  8
     156.226	  8
     157.100	  8
     158.052	  8
     159.014	  8
     159.148	  8
     160.060	 53
     160.070	 20
     160.070	 27
     172.684	  8
     173.178	  8
     180.090	 50
     180.100	 10
     188.948	  8
     190.130	  8
     190.468	  8
     190.932	  8
     191.626	  8
     192.198	  8
     192.746	  8
     193.046	  8
     193.884	  8
     195.086	  8
     195.538	  8
     196.008	  8
     196.278	  8
     197.052	  8
     197.862	  8
     198.692	  8
     199.472	  8
     200.186	  8
     200.958	  8
     201.366	  8
     201.720	  8
     203.132	  8
     203.678	  8
     204.206	  8
     204.362	  8
     205.482	  8
     205.768	  8
     206.122	  8
     206.900	  8
     207.294	  8
     207.862	  8
     208.128	  8
     208.620	  8
     209.290	  8
     209.894	  8
     210.100	 53
     210.520	  8
     210.520	 20
     210.520	 27
     210.530	 28
     210.530	 19
     210.584	  8
     210.630	 29
     210.798	  9
     210.820	  8
     230.650	 52
     230.660	 18
     280.000	  8
     280.186	  8
     288.520	  8
     288.736	  8
     310.404	  8
     310.948	  8
     313.544	  8
     314.348	  8
     314.434	  8
     314.818	  8
     314.966	  8
     321.686	  8
     322.234	  8
     322.808	  8
     325.680	  8
     326.388	  8
     326.796	  8
     330.534	  8
     330.612	  8
     330.962	  8
     331.614	  8
     331.984	  8
     332.174	  8
     335.028	  8
     335.254	  8
     335.636	  8
     335.868	  8
     336.470	  8
     336.668	  8
     337.148	  8
     337.218	  8
     337.776	  8
     338.544	  8
     339.914	  8
     340.896	  8
     341.184	  8
     350.660	 53
     360.518	  8
     360.518	 20
     360.518	 27
     360.528	 28
     360.528	 19
     360.628	 29
     360.796	  9
     360.846	  8
     380.648	 52
     380.658	 18
     389.126	  7
     389.792	  7
     392.066	  7
     394.096	  7
     396.844	  7
     396.958	  7
     406.786	  8
     407.498	  8
     473.934	  8
     474.028	  8
     474.150	  8
     474.298	  8
     474.996	  8
     475.476	  8
     475.608	  8
     475.714	  8
     476.132	  8
     476.666	  8
     477.402	  8
     477.726	  8
     478.248	  8
     479.028	  8
     479.266	  8
     480.066	  8
     480.284	  8
     484.378	  8
     484.494	  8
     484.856	  8
     485.420	  8
     485.828	  8
     486.198	  8
     486.746	  8
     487.150	  8
     487.536	  8
     488.396	  8
     488.494	  8
     488.622	  8
     488.890	  8
     489.370	  8
     491.502	  8
     491.826	  8
     492.350	  8
     492.446	  8
     493.210	  8
     493.900	  8
     494.460	  8
     494.822	  8
     496.276	  8
     496.876	  8
     498.254	  8
     498.602	  8
     499.878	  8
     500.658	 53
     500.706	  8
     500.706	 20
     500.706	 27
     500.716	 28
     500.716	 19
     500.816	 29
     500.984	  9
     501.138	  8
     502.284	  8
     520.836	 52
     520.846	 18
     533.624	  8
     534.684	  8
     609.820	  8
     609.906	  8
     610.254	  8
     610.690	  8
     618.264	  8
     618.326	  8
     618.430	  8
     618.966	  8
     619.338	  8
     619.650	  8
     620.236	  8
     620.678	  8
     621.278	  8
     621.656	  8
     622.374	  8
     640.846	 53
     661.372	  8
     661.372	 20
     661.372	 27
     661.382	 28
     661.382	 19
     661.482	 29
     661.622	  8
     661.650	  9
     662.100	  8
     681.502	 50
     681.512	 10
     685.610	  8
     694.638	  8
     696.276	  8
     697.132	  8
     701.372	  8
     701.854	  8
     702.792	  8
     703.422	  8
     707.614	  8
     707.976	  8
     708.866	  8
     709.576	  8
     709.882	  8
     710.418	  8
     711.058	  8
     711.354	  8
     711.512	 53
     711.658	  8
     711.658	 20
     711.658	 27
     711.668	 28
     711.668	 19
     711.768	 29
     711.900	  8
     711.936	  9
     731.788	 52
     731.798	 18
     806.472	  8
     807.534	  8
     808.010	  8
     808.358	  8
     808.756	  8
     809.080	  8
     809.374	  8
     810.198	  8
     810.736	  8
     810.786	  8
     811.254	  8
     811.746	  8
     812.322	  8
     812.620	  8
     814.504	  8
     815.092	  8
     817.332	  8
     818.058	  8
     818.182	  8
     818.728	  8
     827.904	  8
     828.126	  8
     828.440	  8
     828.562	  8
     828.822	  8
     829.562	  8
     829.884	  8
     830.228	  8
     830.648	  8
     830.938	  8
     831.308	  8
     831.630	  8
     831.958	  8
     833.898	  8
     834.180	  8
     834.754	  8
     838.446	  8
     838.518	  8
     839.086	  8
     840.124	  8
     840.256	  8
     840.992	  8
     841.600	  8
     842.136	  8
     842.458	  8
     843.224	  8
     843.854	  8
     844.176	  8
     844.282	  8
     844.914	  8
     845.028	  8
     845.468	  8
     846.768	  8
     847.214	  8
     847.784	  8
     848.612	  8
     849.076	  8
     849.766	  8
     850.278	  8
     850.432	  8
     850.768	  8
     851.042	  8
     851.318	  8
     851.798	 53
     852.706	  8
     852.706	 20
     852.706	 27
     852.716	 28
     852.716	 19
     852.816	 29
     852.984	  9
     853.050	  8
     872.836	 52
     872.846	 18
     881.108	  7
     881.214	  7
     881.374	  7
     881.508	  7
     881.648	  7
     881.782	  7
     882.086	  7
     882.222	  7
     882.354	  7
     882.496	  7
     882.632	  7
     882.774	  7
     882.916	  7
     883.066	  7
     883.236	  7
     883.414	  7
     883.544	  7
     884.016	  7
     884.134	  7
     884.272	  7
     884.404	  7
     884.552	  7
     884.716	  7
     884.840	  7
     884.984	  7
     885.120	  7
     885.268	  7
     885.410	  7
     885.560	  7
     885.708	  7
     885.846	  7
     885.990	  7
     886.134	  7
     886.294	  7
     886.422	  7
     886.564	  7
     886.716	  7
     886.978	  7
     887.084	  7
     887.224	  7
     887.368	  7
     887.520	  7
     887.712	  7
     887.838	  7
     887.982	  7
     888.126	  7
     888.278	  7
     888.424	  7
     888.560	  7
     888.700	  7
     888.880	  7
     889.002	  7
     889.160	  7
     889.290	  7
     889.452	  7
     889.584	  7
     889.726	  7
     889.872	  7
     890.024	  7
     890.194	  7
     890.696	  7
     890.816	  7
     890.954	  7
     891.092	  7
     891.238	  7
     891.380	  7
     891.550	  7
     891.666	  7
     891.816	  7
     891.962	  7
     892.112	  7
     892.260	  7
     892.412	  7
     892.604	  7
     892.862	  7
     893.106	  7
     893.298	  7
     893.798	  7
     894.508	  7
     894.642	  7
     894.758	  7
     894.894	  7
     895.036	  7
     895.182	  7
     895.332	  7
     895.472	  7
     895.750	  7
     895.884	  7
     896.032	  7
     896.176	  7
     896.332	  7
     896.492	  7
     896.644	  7
     896.792	  7
     896.980	  7
     897.116	  7
     897.246	  7
     897.404	  7
     897.534	  7
     897.686	  7
     897.834	  7
     897.998	  7
     898.220	  7
     898.486	  7
     899.226	  7
     899.362	  7
     899.494	  7
     899.644	  7
     899.788	  7
     899.936	  7
     900.096	  7
     900.236	  7
     900.482	  7
     902.580	  7
     902.656	  7
     902.792	  7
     910.476	  7
     912.806	  7
     915.720	  7
     915.780	  7
     918.122	  7
     923.408	  7
     926.928	  7
     928.612	  7
     928.902	  7
     930.048	  7
     930.174	  7
     933.352	  7
     934.450	  7
     951.984	  8
     953.048	  8
     953.996	  8
     954.504	  8
     955.326	  8
     956.374	  8
     957.064	  8
     958.090	  8
     961.774	  8
     962.122	  8
     962.682	  8
     963.114	  8
     963.962	  8
     964.236	  8
     964.554	  8
     964.842	  8
     965.432	  8
     966.570	  8
     967.908	  8
     968.454	  8
     969.074	  8
     969.702	  8
     970.064	  8
     971.526	  8
     972.122	  8
     972.444	  8
     972.764	  8
     973.194	  8
     973.678	  8
     974.204	  8
     974.508	  8
     975.264	  8
     975.402	  8
     977.336	  8
     978.512	  8
     979.010	  8
     979.886	  8
     981.298	  8
     981.520	  8
     981.776	  8
     981.834	  8
     982.050	  8
     983.230	  8
     983.744	  8
     984.266	  8
     984.740	  8
     985.156	  8
     985.792	  8
     986.248	  8
     986.624	  8
     987.494	  8
     988.158	  8
     988.450	  8
     989.104	  8
     989.374	  8
     990.922	  8
     991.330	  8
     991.982	  8
     992.296	  8
     992.846	 53
     993.276	  8
     993.276	 20
     993.276	 27
     993.286	 28
     993.286	 19
     993.386	 29
     993.554	  9
     993.702	  8
     994.794	  8
    1013.406	 52
    1013.416	 18
    1026.328	  7
    1027.642	  7
    1028.258	  7
    1028.370	  7
    1028.832	  7
    1030.850	  7
    1033.356	  7
    1034.614	  7
    1040.540	  7
    1045.540	  7
    1045.662	  7
    1045.984	  7
    1049.084	  7
    1055.068	  7
    1055.334	  7
    1098.164	  8
    1098.372	  8
    1098.858	  8
    1130.294	  8
    1130.702	  8
    1131.262	  8
    1131.866	  8
    1132.744	  8
    1133.328	  8
    1133.416	 53
    1136.114	  8
    1136.114	 20
    1136.114	 27
    1136.124	 28
    1136.124	 19
    1136.224	 29
    1136.392	  9
    1136.454	  8
    1140.668	  8
    1156.244	 50
    1156.254	 10
    1165.796	  8
    1170.868	  8
    1173.452	  8
    1173.734	  8
    1174.344	  8
    1175.106	  8
    1175.640	  8
    1175.886	  8
    1176.462	  8
    1177.090	  8
    1178.208	  8
    1178.418	  8
    1178.818	  8
    1179.172	  8
    1179.462	  8
    1180.222	  8
    1180.824	  8
    1181.266	  8
    1181.586	  8
    1182.016	  8
    1183.012	  8
    1183.734	  8
    1184.140	  8
    1184.450	  8
    1185.224	  8
    1186.040	  8
    1186.254	 53
    1186.450	  8
    1186.450	 20
    1186.450	 27
    1186.460	 28
    1186.460	 19
    1186.560	 29
    1186.690	  8
    1186.728	  9
    1188.628	  8
    1188.932	  8
    1189.050	  8
    1189.596	  8
    1206.580	 52
    1206.590	 18
    1271.878	  8
    1272.052	  8
    1272.794	  8
    1273.868	  8
    1274.010	  8
    1274.824	  8
    1275.250	  8
    1276.110	  8
    1276.434	  8
    1277.350	  8
    1278.268	  8
    1278.382	  8
    1279.392	  8
    1279.742	  8
    1280.532	  8
    1281.022	  8
    1281.390	  8
    1281.984	  8
    1283.626	  8
    1283.706	  8
    1286.218	  8
    1286.418	  8
    1286.966	  8
    1287.248	  8
    1287.678	  8
    1288.754	  8
    1289.086	  8
    1291.222	  8
    1292.776	  8
    1293.948	  8
    1294.432	  8
    1295.530	  8
    1295.764	  8
    1296.348	  8
    1296.980	  8
    1297.450	  8
    1297.880	  8
    1298.180	  8
    1298.948	  8
    1299.490	  8
    1299.792	  8
    1300.456	  8
    1300.966	  8
    1301.138	  8
    1302.010	  8
    1303.084	  8
    1303.198	  8
    1303.976	  8
    1304.288	  8
    1304.368	  8
    1305.784	  8
    1306.982	  8
    1307.432	  8
    1307.564	  8
    1308.146	  8
    1308.972	  8
    1309.682	  8
    1310.242	  8
    1310.750	  8
    1311.656	  8
    1312.230	  8
    1312.794	  8
    1313.830	  8
    1314.832	  8
    1315.364	  8
    1315.986	  8
    1316.892	  8
    1318.032	  8
    1318.444	  8
    1318.822	  8
    1319.112	  8
    1319.460	  8
    1320.618	  8
    1321.176	  8
    1321.596	  8
    1321.690	  8
    1322.032	  8
    1322.434	  8
    1322.930	  8
    1324.490	  8
    1324.782	  8
    1325.264	  8
    1326.066	  8
    1326.456	  8
    1326.590	 53
    1327.508	  8
    1327.508	 20
    1327.508	 27
    1327.518	 28
    1327.518	 19
    1327.618	 29
    1327.778	  8
    1327.786	  9
    1347.638	 50
    1347.648	 10
    1356.568	  8
    1362.254	  8
    1364.614	  8
    1367.250	  8
    1368.108	  8
    1368.494	  8
    1368.970	  8
    1369.880	  8
    1370.962	  8
    1371.504	  8
    1371.754	  8
    1372.318	  8
    1373.874	  8
    1374.106	  8
    1375.122	  8
    1375.502	  8
    1375.714	  8
    1375.946	  8
    1376.730	  8
    1377.000	  8
    1377.158	  8
    1377.492	  8
    1377.648	 53
    1377.682	  8
    1377.682	 20
    1377.682	 27
    1377.692	 28
    1377.692	 19
    1377.792	 29
    1377.922	  8
    1377.960	  9
    1380.460	  8
    1397.812	 51
    1397.822	 17
    1457.822	 53
    1457.832	 20
    1457.832	 27
    1477.852	 52
    1477.862	 18
    1478.266	  8
    1478.350	  8
    1478.472	  8
    1478.998	  8
    1499.302	  8
    1507.816	  7
    1508.310	  7
    1510.994	  8
    1511.354	  8
    1512.792	  8
    1514.194	  8
    1514.542	  8
    1515.656	  8
    1520.598	  8
    1522.218	  8
    1522.816	  8
    1523.686	  8
    1523.838	  8
    1524.496	  8
    1528.096	  8
    1528.530	  8
    1529.142	  8
    1530.220	  8
    1531.386	  8
    1532.250	  8
    1532.584	  8
    1533.602	  8
    1534.488	  8
    1535.010	  8
    1535.676	  8
    1535.952	  8
    1536.732	  8
    1537.152	  8
    1537.278	  8
    1537.916	  8
    1538.528	  8
    1540.260	  8
    1541.238	  8
    1541.864	  8
    1542.144	  8
    1542.780	  8
    1543.436	  8
    1544.380	  8
    1545.170	  8
    1545.710	  8
    1546.780	  8
    1547.300	  8
    1548.078	  8
    1549.992	  8
    1550.128	  8
    1550.604	  8
    1550.956	  8
    1551.434	  8
    1551.932	  8
    1552.552	  8
    1553.170	  8
    1554.172	  8
    1554.624	  8
    1555.288	  8
    1555.864	  8
    1556.266	  8
    1556.948	  8
    1557.344	  8
    1557.858	  8
    1558.482	  8
    1559.354	  8
    1559.860	  8
    1560.330	  8
    1562.024	  8
    1562.066	  8
    1562.416	  8
    1563.304	  8
    1563.714	  8
    1564.404	  8
    1564.928	  8
    1565.298	  8
    1565.930	  8
    1566.254	  8
    1566.626	  8
    1567.744	  8
    1569.096	  8
    1569.410	  8
    1570.190	  8
    1570.442	  8
    1571.136	  8
    1572.130	  8
    1573.162	  8
    1573.444	  8
    1574.290	  8
    1574.824	  8
    1575.260	  8
    1575.724	  8
    1576.118	  8
    1576.888	  8
    1577.672	  8
    1578.126	  8
    1578.732	  8
    1579.296	  8
    1580.186	  8
    1580.620	  8
    1581.886	  8
    1582.254	  8
    1582.714	  8
    1583.490	  8
    1584.356	  8
    1584.878	  8
    1585.208	  8
    1586.458	  8
    1587.220	  8
    1587.388	  8
    1587.902	  8
    1588.320	  8
    1588.766	  8
    1589.666	  8
    1589.934	  8
    1590.140	  8
    1591.090	  8
    1591.172	  8
    1591.282	  8
    1591.548	  8
    1592.410	  8
    1592.744	  8
    1593.048	  8
    1593.324	  8
    1593.638	  8
    1593.750	  8
    1593.908	  8
    1594.566	  8
    1595.022	  8
    1595.522	  8
    1596.718	  8
    1597.546	  8
    1597.862	 53
    1598.398	  8
    1598.398	 20
    1598.398	 27
    1598.408	 28
    1598.408	 19
    1598.508	 29
    1598.676	  9
    1598.730	  8
    1599.550	  8
    1618.528	 50
    1618.538	 10
    1624.738	  8
    1628.102	  8
    1628.352	  8
    1628.896	  8
    1629.278	  8
    1629.578	  8
    1631.172	  8
    1631.500	  8
    1631.754	  8
    1632.288	  8
    1632.566	  8
    1632.880	  8
    1633.728	  8
    1633.886	  8
    1635.302	  8
    1635.698	  8
    1635.974	  8
    1636.974	  8
    1637.636	  8
    1637.968	  8
    1638.824	  8
    1639.428	  8
    1640.338	  8
    1640.558	  8
    1641.202	  8
    1641.494	  8
    1641.962	  8
    1644.322	  8
    1644.632	  8
    1644.768	  8
    1645.466	  8
    1645.754	  8
    1646.068	  8
    1646.512	  8
    1648.210	  8
    1648.538	 53
    1648.892	  8
    1648.892	 20
    1648.892	 27
    1648.902	 28
    1648.902	 19
    1649.002	 29
    1649.132	  8
    1649.170	  9
    1669.022	 52
    1669.032	 18
    1713.338	  8
    1715.900	  8
    1718.714	  8
    1719.238	  8
    1724.850	  8
    1726.376	  8
    1726.802	  8
    1727.528	  8
    1729.082	  8
    1730.154	  8
    1730.780	  8
    1731.820	  8
    1737.118	  8
    1737.340	  8
    1738.052	  8
    1739.464	  8
    1740.002	  8
    1740.946	  8
    1742.232	  8
    1742.748	  8
    1743.706	  8
    1746.232	  8
    1746.530	  8
    1746.798	  8
    1746.918	  8
    1752.952	  8
    1753.926	  8
    1754.698	  8
    1755.062	  8
    1755.760	  8
    1756.346	  8
    1756.994	  8
    1757.956	  8
    1758.314	  8
    1759.066	  8
    1759.910	  8
    1760.834	  8
    1761.478	  8
    1761.842	  8
    1762.178	  8
    1762.592	  8
    1764.280	  8
    1765.136	  8
    1765.878	  8
    1766.464	  8
    1767.376	  8
    1767.610	  8
    1768.090	  8
    1769.610	  8
    1769.828	  8
    1770.516	  8
    1770.932	  8
    1771.738	  8
    1772.004	  8
    1772.300	  8
    1773.782	  8
    1774.020	  8
    1774.854	  8
    1775.290	  8
    1775.976	  8
    1776.286	  8
    1776.532	  8
    1777.028	  8
    1777.412	  8
    1778.874	  8
    1780.272	  8
    1780.836	  8
    1781.456	  8
    1782.102	  8
    1782.542	  8
    1783.128	  8
    1783.606	  8
    1785.030	  8
    1786.570	  8
    1787.042	  8
    1787.502	  8
    1787.986	  8
    1788.532	  8
    1789.032	 53
    1789.666	  8
    1789.666	 20
    1789.666	 27
    1789.676	 28
    1789.676	 19
    1789.776	 29
    1789.944	  9
    1790.024	  8
    1809.796	 51
    1809.806	 17
    1857.392	  7
    1857.554	  7
    1857.666	  7
    1857.834	  7
    1858.002	  7
    1858.172	  7
    1858.324	  7
    1858.526	  7
    1858.722	  7
    1858.882	  7
    1859.256	  7
    1859.432	  7
    1859.616	  7
    1859.792	  7
    1869.806	 53
    1869.816	 20
    1869.816	 27
    1889.836	 52
    1889.846	 18
    1892.510	  8
    1893.328	  8
    1901.890	  7
    1902.010	  7
    1902.178	  7
    1902.580	  7
    1902.700	  7
    1902.854	  7
    1903.164	  7
    1903.296	  7
    1903.438	  7
    1903.592	  7
    1903.758	  7
    1909.894	  7
    1910.024	  7
    1910.168	  7
    1910.312	  7
    1914.264	  7
    1925.346	  7
    1928.936	  7
    1931.600	  7
    1952.462	  8
    1952.520	  8
    1953.402	  8
    1954.516	  8
    1955.724	  8
    1956.534	  8
    1958.170	  8
    1958.520	  8
    1959.340	  8
    1960.242	  8
    1960.850	  8
    1961.208	  8
    1962.738	  8
    1963.140	  8
    1963.612	  8
    1964.934	  8
    1969.004	  8
    1969.230	  8
    1969.442	  8
    1969.506	  8
    1970.118	  8
    1970.528	  8
    1971.084	  8
    1971.616	  8
    1972.682	  8
